time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
7.234359,-4.0786,-1.8604,12.3355,13.125
7.252471,-10.5506,1.7788,10.2396,14.810
7.270848,-11.8759,1.9758,10.1215,15.728
7.288621,-5.2086,-0.1687,9.3222,10.680
7.306983,0.1627,-1.3364,7.6570,7.774
7.325294,1.8126,-1.6506,5.8737,6.365
7.343694,1.3287,-0.9815,2.6035,3.083
7.361922,0.3617,-0.3173,-0.9150,1.034
7.380398,0.3443,-0.5811,-3.9007,3.959
7.398589,0.9257,-1.2465,-5.7732,5.978
7.418131,0.9948,-1.5758,-7.0226,7.266
7.435833,0.1352,-1.6490,-7.6211,7.799
7.454013,-1.1458,-1.4088,-7.5922,7.806
7.471273,-2.0048,-0.8962,-7.4003,7.719
7.490434,-2.3992,-0.4082,-6.4531,6.897
7.507826,-2.8068,-0.0542,-4.2642,5.105
7.527196,-2.7907,0.1726,-2.1165,3.507
7.545467,-1.8446,0.3581,-0.6137,1.977
7.563186,-0.8343,0.6307,0.5653,1.189
7.581706,-0.5018,0.9608,1.3901,1.763
7.599713,-0.2932,1.5067,2.2518,2.725
7.618360,-1.4415,2.4592,2.6735,3.908
7.637481,-2.1338,2.0401,4.6700,5.525
7.654719,-2.4533,2.0035,6.0275,6.809
7.672878,-2.0137,1.9298,6.2641,6.857
7.690845,-1.2353,2.4758,4.8430,5.578
7.709679,-1.1002,2.8581,3.3689,4.553
7.728269,-0.6950,2.1138,2.2877,3.191
7.746005,0.4317,0.5269,2.1612,2.266
7.764639,0.5151,-1.3110,2.1882,2.602
7.783295,-11.1127,-4.4257,-3.3506,12.422
7.801722,-12.9274,-0.2969,1.2082,12.987
7.820088,-5.8800,-2.6147,-6.2087,8.942
7.837711,-2.6166,-5.7688,-1.2535,6.457
7.855755,-0.0081,-5.3357,-1.6677,5.590
7.874083,6.1947,-5.1378,0.8778,8.096
7.892567,10.3631,-5.4504,3.6310,12.259
7.911005,7.7516,-2.7209,2.8986,8.712
7.930321,2.0336,-0.1954,1.8676,2.768
7.947376,-2.4704,0.1731,1.4892,2.890
7.966099,-3.8674,-0.0534,1.0413,4.006
7.984140,-3.1790,-0.6531,0.1338,3.248
8.002475,-1.4793,-1.3428,-1.1897,2.325
8.027040,0.1339,-1.3761,-2.6023,2.947
8.043517,0.3516,-0.8867,-3.6285,3.752
8.057837,-0.6870,-0.4959,-3.5722,3.671
8.075674,-1.2470,-0.5528,-2.8954,3.201
8.093999,-1.0266,-0.6956,-1.9490,2.310
8.112731,-0.5103,-0.5727,-1.3295,1.535
8.131247,0.1488,-0.4414,-0.9112,1.023
